#{"t_start": 1734309366.4216466, "env_id": "None"}
r,l,t
0.97,3,67.576872
0.97,3,67.581871
0.97,3,67.582871
0.95,5,67.584872
0.79,21,67.584872
0.92,8,67.584872
0.89,11,67.585871
0.78,22,67.590871
0.96,4,67.592347
0.96,4,67.5929
0.92,8,67.598906
0.95,5,67.599905
0.92,8,67.599905
0.76,24,67.599905
0.96,4,67.600905
0.95,5,67.600905
0.98,2,67.602905
0.75,25,67.602905
0.88,12,67.607907
0.97,3,67.607907
0.99,1,67.608917
0.95,5,67.608917
0.98,2,67.608917
0.99,1,67.608917
0.99,1,67.60964
0.7,30,67.60964
0.98,2,67.60964
0.92,8,67.60964
0.98,2,67.60964
0.94,6,67.60964
0.93,7,67.60964
0.93,7,67.60964
0.86,14,67.60964
0.77,23,67.60964
0.97,3,67.60964
0.99,1,67.60964
0.86,14,67.60964
0.98,2,67.60964
0.92,8,67.625646
0.97,3,67.625646
0.99,1,67.625646
0.97,3,67.625646
0.96,4,67.625646
0.96,4,67.625646
0.95,5,67.625646
0.87,13,67.625646
0.84,16,67.625646
0.99,1,67.625646
0.99,1,67.625646
0.99,1,67.625646
0.99,1,67.625646
0.99,1,67.625646
0.93,7,67.625646
0.97,3,67.625646
0.99,1,67.625646
0.91,9,67.625646
0.99,1,67.625646
0.96,4,67.625646
0.95,5,67.625646
0.97,3,67.642279
0.99,1,67.642279
0.99,1,67.642279
0.96,4,67.642279
0.96,4,67.642279
0.99,1,67.642279
0.99,1,67.642279
0.94,6,67.642279
0.99,1,67.642279
